"","hit_id","query_id","biosample_id","closest_ref","distance","SRM_present","single_closest_ref","na.rm"
"120","UERO01.20183.1_1/64-437","UERO01","SAMN06115397","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"121","UERO01.11922.1_1/1-118","UERO01","SAMN06115397","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.022917,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"122","UERO01.20183.1_2/11-91","UERO01","SAMN06115397","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.185887,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"123","OPAP01.30399.1_1/1-90","OPAP01","SAMEA1967055","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"124","OURY01.49778.1_1/1-252","OURY01","SAMEA2338638","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.16584898423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"125","OYXC01.9658.1_1/11-266","OYXC01","SAMN06165016","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.037144,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"126","OYXC01.9658.1_2/1-228","OYXC01","SAMN06165016","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"127","USZA01.13236.1_3/38-305","USZA01","SAMN06112073","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.047753,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"128","USZA01.18536.1_1/63-204","USZA01","SAMN06112073","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"129","USZA01.41154.1_2/6-173","USZA01","SAMN06112073","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.18853979648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"130","USZA01.16685.1_1/1-148","USZA01","SAMN06112073","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"131","USZA01.41154.1_1/3-156","USZA01","SAMN06112073","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"132","USZA01.130730.1_2/1-109","USZA01","SAMN06112073","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.04823298423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"133","UZLQ01.611.1_10/64-437","UZLQ01","SAMN00715227","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"134","UZLQ01.611.1_9/1-253","UZLQ01","SAMN00715227","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"135","UPRH01.19723.1_1/11-266","UPRH01","SAMEA2737760","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"136","UPMW01.3186.1_8/63-436","UPMW01","SAMEA2737879","['uncultured_bacterium__EF645667']",0.0856336056413982,TRUE,"uncultured_bacterium__EF645667",TRUE
"137","UPMW01.3186.1_7/11-266","UPMW01","SAMEA2737879","['uncultured_bacterium__EF645667']",0.143411722311175,TRUE,"uncultured_bacterium__EF645667",TRUE
"138","OYQB01.459.1_1/46-393","OYQB01","SAMN06165467","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.11700798423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"139","OYQB01.459.1_2/7-240","OYQB01","SAMN06165467","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.908308796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"140","OYQB01.5101.1_1/1-213","OYQB01","SAMN06165467","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"141","CAAELL01.26.1_14/62-435","CAAELL01","SAMEA5280031","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.380668,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"142","CAAELL01.26.1_13/11-266","CAAELL01","SAMEA5280031","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.494987,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"143","UPMM01.15656.1_2/63-436","UPMM01","SAMEA2737839","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0639740545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"144","UPMM01.15656.1_1/11-112","UPMM01","SAMEA2737839","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.02749,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"145","ORIF01.8853.1_1/63-390","ORIF01","SAMN04329858","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"146","ORIF01.8035.1_2/50-394","ORIF01","SAMN04329858","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.13126398423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"147","ORIF01.7405.1_1/8-243","ORIF01","SAMN04329858","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.954816796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"148","OYKH01.90.1_2/39-412","OYKH01","SAMN06165444","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"149","OYKH01.90.1_1/11-266","OYKH01","SAMN06165444","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"150","OYKH01.3199.1_1/23-192","OYKH01","SAMN06165444","['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'QUERY___Peptococcaceae_bacterium_CEB3_dsrB']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"151","OYKH01.1193.1_1/1-93","OYKH01","SAMN06165444","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"152","OYKH01.1882.1_2/1-127","OYKH01","SAMN06165444","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"153","OYKH01.1882.1_1/6-125","OYKH01","SAMN06165444","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"154","ULQH01.22774.1_1/1-246","ULQH01","SAMEA4835653","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"155","UMCV01.52177.1_1/1-141","UMCV01","SAMEA4835976","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2",TRUE
"156","CABRAA01.133.1_7/53-398","CABRAA01","SAMEA5850570","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.37982198423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"157","CABRAA01.133.1_8/5-240","CABRAA01","SAMEA5850570","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.14230779648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"158","UPLS01.22663.1_4/63-190","UPLS01","SAMEA2737864","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"159","OXJK01.30384.1_1/2-184","OXJK01","SAMN05826969","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"160","UPQN01.3.1_186/62-435","UPQN01","SAMEA2737804","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.374368,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"161","UPQN01.3.1_187/11-266","UPQN01","SAMEA2737804","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.506418,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"162","UPQN01.66372.1_1/8-172","UPQN01","SAMEA2737804","['Bilophila_sp._4_1_30__BilSpec3']",0.0131378645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"163","USWG01.18375.1_1/2-243","USWG01","SAMN06111996","['Bilophila_sp._4_1_30__BilSpec3']",0.0208468645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"164","USWG01.37789.1_1/64-205","USWG01","SAMN06111996","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"165","UZHZ01.1361.1_5/64-437","UZHZ01","SAMN00791913","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"166","UZHZ01.1361.1_6/11-266","UZHZ01","SAMN00791913","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"167","WGVM01.188.1_1/63-417","WGVM01","SAMN12905038","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.024679,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"168","OZKV01.8779.1_1/64-430","OZKV01","SAMN06165244","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.051248,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"169","OZZL01.7074.1_1/28-293","OZZL01","SAMN06165153","['QUERY___Moorella_thermoacetica_2_dsrA']",4.430594,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"170","CAJLMI01.293.1_1/1-341","CAJLMI01","SAMEA7847400","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.16306098423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"171","CAJLMI01.293.1_2/7-240","CAJLMI01","SAMEA7847400","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.941330796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"172","OYGB01.157.1_1/92-465","OYGB01","SAMN06165590","['uncultured_bacterium__EF645667']",0.0856336056413982,TRUE,"uncultured_bacterium__EF645667",TRUE
"173","OYGB01.116.1_5/55-399","OYGB01","SAMN06165590","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.37291798423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"174","OYGB01.157.1_2/11-266","OYGB01","SAMN06165590","['uncultured_bacterium__EF645667']",0.143411722311175,TRUE,"uncultured_bacterium__EF645667",TRUE
"175","OYGB01.116.1_4/5-240","OYGB01","SAMN06165590","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.30205979648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"176","OYGB01.5309.1_2/1-128","OYGB01","SAMN06165590","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"177","OQPZ01.68446.1_1/2-197","OQPZ01","SAMN02712189","['Bilophila_sp._4_1_30__BilSpec3']",0.0466498645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"178","OWBQ01.8.1_53/62-435","OWBQ01","SAMEA3708561","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.372045,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"179","OWBQ01.8.1_52/11-266","OWBQ01","SAMEA3708561","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.506418,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"180","OPWH01.12327.1_1/62-157","OPWH01","SAMEA2043049","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.031129,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"181","OWQQ01.8304.1_2/63-436","OWQQ01","SAMEA4378285","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0558060545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"182","OWQQ01.8304.1_3/11-266","OWQQ01","SAMEA4378285","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.018487,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"183","OYKR01.283.1_2/97-470","OYKR01","SAMN06165504","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"184","OYKR01.283.1_1/11-266","OYKR01","SAMN06165504","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"185","ORRD01.1201.1_14/52-400","ORRD01","SAMEA2338677","['Gordonibacter_pamelaeae__GrdPame5']",0.908519376715172,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"186","UZNL01.14334.1_1/62-250","UZNL01","SAMN00715143","['Candidatus_Desulfovibrio_trichonymphae']",0.338026055222888,TRUE,"Candidatus_Desulfovibrio_trichonymphae",TRUE
"187","ULSH01.35401.1_1/2-238","ULSH01","SAMEA4835702","['QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"188","UYDM01.8511.1_2/63-436","UYDM01","SAMEA2151439","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0708290545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"189","UYDM01.8511.1_3/11-266","UYDM01","SAMEA2151439","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.05775,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"190","OQQY01.70848.1_1/1-202","OQQY01","SAMN02711295","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"191","OQQY01.63187.1_2/11-158","OQQY01","SAMN02711295","['Bilophila_sp._4_1_30__BilSpec3']",0.0321058645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"192","OQQY01.71910.1_1/1-113","OQQY01","SAMN02711295","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"193","OVYG01.1315.1_12/64-437","OVYG01","SAMEA3708462","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"194","OVYG01.1315.1_13/11-266","OVYG01","SAMEA3708462","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"195","UXRB01.19263.1_2/11-266","UXRB01","SAMEA2155512","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0724670545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"196","UXRB01.19263.1_3/1-286","UXRB01","SAMEA2155512","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"197","UXRB01.66584.1_2/63-175","UXRB01","SAMEA2155512","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"198","OZZQ01.3100.1_3/27-294","OZZQ01","SAMN06165154","['QUERY___Moorella_thermoacetica_2_dsrA']",4.406426,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"199","OZZQ01.2726.1_4/28-293","OZZQ01","SAMN06165154","['QUERY___Moorella_thermoacetica_2_dsrA']",4.430594,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"200","UPMR01.3615.1_10/63-436","UPMR01","SAMEA2737866","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0769720545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"201","UPMR01.3615.1_4/63-436","UPMR01","SAMEA2737866","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0769720545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"202","UPMR01.3615.1_3/11-266","UPMR01","SAMEA2737866","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"203","UPMR01.3615.1_9/11-266","UPMR01","SAMEA2737866","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"204","UPMR01.66066.1_2/2-136","UPMR01","SAMEA2737866","['Bilophila_sp._4_1_30__BilSpec3']",0.0157488645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"205","UPMR01.66066.1_1/11-108","UPMR01","SAMEA2737866","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"206","OWSK01.6388.1_2/63-436","OWSK01","SAMEA4378329","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.006121,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"207","OWSK01.6388.1_1/11-264","OWSK01","SAMEA4378329","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.009234,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"208","OWSK01.6388.1_6/1-82","OWSK01","SAMEA4378329","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"209","CAABUQ01.5070.1_1/1-247","CAABUQ01","SAMN00691554","['Desulfovibrio_desulfuricans__DslDes17']",NA,TRUE,"Desulfovibrio_desulfuricans__DslDes17",TRUE
"210","CAABUQ01.18604.1_1/2-161","CAABUQ01","SAMN00691554","['Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358']",0.0310078290485498,TRUE,"Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358",TRUE
"211","OWEA01.6517.1_3/63-436","OWEA01","SAMEA3708617","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.018478,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"212","OWEA01.6517.1_2/11-266","OWEA01","SAMEA3708617","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.084694,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"213","UZIE01.3608.1_5/64-437","UZIE01","SAMN00791944","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"214","UZIE01.3608.1_6/11-266","UZIE01","SAMN00791944","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"215","ORVI01.27023.1_1/64-438","ORVI01","SAMEA2338833","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.088549,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"216","ORVI01.27023.1_2/11-108","ORVI01","SAMEA2338833","['Bilophila_sp._4_1_30__BilSpec3']",0.0241178645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"217","ULXL01.46695.1_1/1-339","ULXL01","SAMEA4835837","['Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358']",0.0193448290485498,TRUE,"Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358",TRUE
"218","ULXL01.61062.1_1/1-115","ULXL01","SAMEA4835837","['Desulfovibrio_desulfuricans__DslDes17', 'Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358']",NA,TRUE,"Desulfovibrio_desulfuricans__DslDes17",TRUE
"219","ULXL01.46695.1_2/11-123","ULXL01","SAMEA4835837","['Desulfovibrio_desulfuricans__DslDes17', 'Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358']",NA,TRUE,"Desulfovibrio_desulfuricans__DslDes17",TRUE
"220","ULXL01.82817.1_2/27-294","ULXL01","SAMEA4835837","['QUERY___Moorella_thermoacetica_2_dsrA']",4.406426,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"221","OWGR01.71931.1_2/11-87","OWGR01","SAMEA3708494","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"222","OYRO01.1954.1_1/43-233","OYRO01","SAMN06165543","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"223","ULRD01.28831.1_1/1-232","ULRD01","SAMEA4835675","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"224","ULRD01.52017.1_1/11-152","ULRD01","SAMEA4835675","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"225","ULRD01.35842.1_2/63-146","ULRD01","SAMEA4835675","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"226","UEYE01.11137.1_2/64-437","UEYE01","SAMN06115512","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.371623,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"227","UEYE01.31469.1_1/1-298","UEYE01","SAMN06115512","['Bilophila_sp._4_1_30__BilSpec3']",0.00917386459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"228","UEYE01.14975.1_1/1-230","UEYE01","SAMN06115512","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.097919,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"229","UEYE01.11137.1_1/11-212","UEYE01","SAMN06115512","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.602188,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"230","UMHE01.11170.1_4/55-428","UMHE01","SAMEA4836090","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.372045,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"231","UMHE01.11170.1_3/11-266","UMHE01","SAMEA4836090","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.506418,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"232","OQXB01.18.1_117/53-401","OQXB01","SAMN04161035","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.29615698423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"233","OQXB01.18.1_116/4-240","OQXB01","SAMN04161035","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.28051579648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"234","ORCJ01.30263.1_1/1-206","ORCJ01","SAMN06115435","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.370377083011529,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"235","ORWY01.1258.1_16/64-437","ORWY01","SAMEA2338866","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"236","ORWY01.1258.1_15/11-266","ORWY01","SAMEA2338866","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"237","ORWY01.341.1_49/11-266","ORWY01","SAMEA2338866","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.094403,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"238","ORWY01.95422.1_1/1-223","ORWY01","SAMEA2338866","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"239","ORWY01.114984.1_1/1-122","ORWY01","SAMEA2338866","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"240","ORWY01.1188.1_20/63-146","ORWY01","SAMEA2338866","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"241","ORWY01.113268.1_2/1-119","ORWY01","SAMEA2338866","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.02024498423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"242","ORWY01.341.1_50/1-101","ORWY01","SAMEA2338866","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Desulfovibrio_piger__DslPige2",TRUE
